date,house,median,temp,bcp_post_prob
2016-05-31,house147,31.37457985980887,34.04345021261988,0
2016-06-30,house147,25.947715712468227,28.350140985440177,0
2016-07-31,house147,25.336598633443636,26.56363960767181,0
2016-08-31,house147,32.95209190579738,35.969892906061915,0
2016-09-30,house147,36.19468966203011,33.03113833828913,0
2016-10-31,house147,37.57237744481536,35.79388000788607,0
2016-11-30,house147,39.51113814499506,40.42022217336597,0
2016-12-31,house147,40.9629437423465,42.69475740591725,0
2017-01-31,house147,43.07284367825769,47.29981140821,0
2017-02-28,house147,42.82939709081231,42.722209206196,0.002
2017-03-31,house147,41.88907930391737,44.64923085566935,0
2017-04-30,house147,40.58184635660381,41.60024451210955,0
2017-05-31,house147,36.77222740764297,38.653054262794505,0
2017-06-30,house147,31.493703329637796,31.7758294207113,0
2017-07-31,house147,30.938464628325313,32.59200531763378,0
2017-08-31,house147,38.67567736275987,40.10877605442134,NA
2012-11-30,house148,41.468476459825595,46.290761209168686,0.002
2012-12-31,house148,42.26283939330436,46.12747541866896,0.002
2013-01-31,house148,43.72393827689773,42.27910703024476,0.006
2013-02-28,house148,43.02338928697934,43.23407267970984,0.016
2013-03-31,house148,41.18138882444849,44.6421175774853,0.004
2013-04-30,house148,39.593452158502686,43.7349318078218,0.004
2013-05-31,house148,34.99847491315535,34.963007869475774,0
2013-06-30,house148,29.031348915688444,29.736613801306248,0
2013-07-31,house148,27.734299425985373,28.4692671741798,0.002
2013-08-31,house148,34.727338851583866,37.1695371666636,0
2013-09-30,house148,37.29091047234161,42.149891364517096,0
2013-10-31,house148,38.39400115321152,39.67498399974439,0
2013-11-30,house148,39.67676119311447,42.4999589761618,0
2013-12-31,house148,40.16800550472513,44.51520426630182,0
2014-01-31,house148,41.795862865960316,45.19441919442765,0
2014-02-28,house148,41.11794768581623,45.3728375996944,0
2014-03-31,house148,39.08248625263832,43.194967027984326,0
2014-04-30,house148,37.302712216606324,39.06980919236713,0
2014-05-31,house148,32.76231766586659,33.108073382826134,0
2014-06-30,house148,26.656772792427713,30.043440202582218,0.002
2014-07-31,house148,25.26149863575302,26.293553536892457,0
2014-08-31,house148,32.42660564124752,34.29615407728302,0
2014-09-30,house148,34.99490601893977,38.50446801210672,0.004
2014-10-31,house148,35.887988773592554,39.21212470535916,0
2014-11-30,house148,36.96722735783819,35.400137794648636,0
2014-12-31,house148,37.9459537934738,41.861402381844854,0
2015-01-31,house148,39.39449472256568,41.055723343546134,0
2015-02-28,house148,38.55135370901684,41.13035572151523,0
2015-03-31,house148,36.83758083797728,36.548067369900174,0
2015-04-30,house148,35.20203395071172,37.467725016046685,0
2015-05-31,house148,30.921163136682907,34.03122071458435,0
2015-06-30,house148,24.942212033087646,26.03078544588688,0
2015-07-31,house148,23.957780148920676,26.160266042183263,0
2015-08-31,house148,31.097110205103714,30.835472272516775,0
2015-09-30,house148,33.88402920570568,38.04704780470991,0.002
2015-10-31,house148,35.01904036295342,39.707374518519345,0
2015-11-30,house148,36.62168776827722,34.55137567236128,0
2015-12-31,house148,37.54295302443494,40.61568507074336,0
2016-01-31,house148,39.087210071931075,39.30816327331881,0
2016-02-29,house148,38.67492390465566,41.541006686688604,0
2016-03-31,house148,37.219025736297155,40.83767189498993,0
2016-04-30,house148,35.55932292741517,39.181240545072946,0.002
2016-05-31,house148,31.37457985980887,31.914155268887882,0.002
2016-06-30,house148,25.947715712468227,29.212534778950026,0.002
2016-07-31,house148,25.336598633443636,26.92509009856212,0
2016-08-31,house148,32.95209190579738,35.91175838677502,0
2016-09-30,house148,36.19468966203011,38.768567913694795,0
2016-10-31,house148,37.57237744481536,39.95305643429076,0
2016-11-30,house148,39.51113814499506,43.545621614674545,0
2016-12-31,house148,40.9629437423465,45.82019980612614,0
2017-01-31,house148,43.07284367825769,44.451774398342714,0
2017-02-28,house148,42.82939709081231,44.4064302132086,0
2017-03-31,house148,41.88907930391737,44.83935037193611,0
2017-04-30,house148,40.58184635660381,42.795210336110806,0
2017-05-31,house148,36.77222740764297,39.68009033182104,0.004
2017-06-30,house148,31.493703329637796,31.20889684060297,0.026
2017-07-31,house148,30.938464628325313,35.822107033626764,0.022
2017-08-31,house148,38.67567736275987,38.41651952062253,NA
2012-11-30,house149,41.468476459825595,43.73957911481135,0.004
2012-12-31,house149,42.26283939330436,45.46491606864189,0
2013-01-31,house149,43.72393827689773,45.22945799347286,0
2013-02-28,house149,43.02338928697934,44.4663198841447,0
2013-03-31,house149,41.18138882444849,41.89000422850956,0.002
2013-04-30,house149,39.593452158502686,41.52741791607674,0
2013-05-31,house149,34.99847491315535,36.193687753656256,0
2013-06-30,house149,29.031348915688444,28.145791698412516,0
2013-07-31,house149,27.734299425985373,26.97713195867488,0
2013-08-31,house149,34.727338851583866,39.535702542301095,0.002
2013-09-30,house149,37.29091047234161,38.694007826951726,0
2013-10-31,house149,38.39400115321152,40.03437877716846,0
2013-11-30,house149,39.67676119311447,40.32246525356455,0
2013-12-31,house149,40.16800550472513,41.421937070500704,0
2014-01-31,house149,41.795862865960316,43.240567625114195,0
2014-02-28,house149,41.11794768581623,41.83907865325741,0
2014-03-31,house149,39.08248625263832,41.60439580413203,0
2014-04-30,house149,37.302712216606324,36.222372765558504,0
2014-05-31,house149,32.76231766586659,34.864701749816085,0
2014-06-30,house149,26.656772792427713,27.98974846079341,0
2014-07-31,house149,25.26149863575302,26.448560193538672,0
2014-08-31,house149,32.42660564124752,34.3173745665456,0
2014-09-30,house149,34.99490601893977,37.716875012439026,0
2014-10-31,house149,35.887988773592554,37.86142120526187,0
2014-11-30,house149,36.96722735783819,39.16854693056027,0
2014-12-31,house149,37.9459537934738,39.672991322736365,0
2015-01-31,house149,39.39449472256568,40.1009469828877,0.002
2015-02-28,house149,38.55135370901684,40.4833702492117,0
2015-03-31,house149,36.83758083797728,40.48751151943093,0
2015-04-30,house149,35.20203395071172,35.267357843449794,0
2015-05-31,house149,30.921163136682907,31.6170463484039,0
2015-06-30,house149,24.942212033087646,25.22495191802743,0
2015-07-31,house149,23.957780148920676,25.48377226764685,0.008
2015-08-31,house149,31.097110205103714,29.114636219126208,0.002
2015-09-30,house149,33.88402920570568,34.39259689821052,0.004
2015-10-31,house149,35.01904036295342,34.75093553881856,0.012
2015-11-30,house149,36.62168776827722,32.263115997837154,0.014
2015-12-31,house149,37.54295302443494,39.12052183761714,0
2016-01-31,house149,39.087210071931075,41.50549797700955,0.004
2016-02-29,house149,38.67492390465566,38.93256666814716,0
2016-03-31,house149,37.219025736297155,38.39376775031488,0
2016-04-30,house149,35.55932292741517,36.80134015296594,0
2016-05-31,house149,31.37457985980887,31.196338101614387,0
2016-06-30,house149,25.947715712468227,28.306024315686386,0
2016-07-31,house149,25.336598633443636,25.6962275504999,0
2016-08-31,house149,32.95209190579738,34.106781542335604,0
2016-09-30,house149,36.19468966203011,39.160574830217044,0
2016-10-31,house149,37.57237744481536,38.41484276815767,0
2016-11-30,house149,39.51113814499506,40.65249289906788,0
2016-12-31,house149,40.9629437423465,41.1997570594366,0
2017-01-31,house149,43.07284367825769,44.99568651194574,0
2017-02-28,house149,42.82939709081231,43.86010022571938,0.002
2017-03-31,house149,41.88907930391737,41.936699231712964,0
2017-04-30,house149,40.58184635660381,40.967460549732515,0
2017-05-31,house149,36.77222740764297,34.02890280629496,0
2017-06-30,house149,31.493703329637796,29.26426630677017,0
2017-07-31,house149,30.938464628325313,32.42137989920781,0.004
2017-08-31,house149,38.67567736275987,40.73646595032542,NA
2012-11-30,house15,41.468476459825595,38.895662451137476,0
2012-12-31,house15,42.26283939330436,40.68047324830778,0
2013-01-31,house15,43.72393827689773,43.570239015165704,0
2013-02-28,house15,43.02338928697934,38.83321726149015,0
2013-03-31,house15,41.18138882444849,39.80826025831223,0
2013-04-30,house15,39.593452158502686,38.64818800859277,0
2013-05-31,house15,34.99847491315535,33.238935797824176,0
2013-06-30,house15,29.031348915688444,28.15208258536554,0
2013-07-31,house15,27.734299425985373,24.230778468707147,0
2013-08-31,house15,34.727338851583866,33.44642872236278,0
2013-09-30,house15,37.29091047234161,36.90269437934652,0
2013-10-31,house15,38.39400115321152,35.563217152041275,0
2013-11-30,house15,39.67676119311447,37.85811231645492,0
2013-12-31,house15,40.16800550472513,39.820462037758304,0
2014-01-31,house15,41.795862865960316,39.08120164327781,0
2014-02-28,house15,41.11794768581623,38.241980356076475,0
2014-03-31,house15,39.08248625263832,36.00959059393548,0
2014-04-30,house15,37.302712216606324,33.8921291417402,0
2014-05-31,house15,32.76231766586659,30.9990923233022,0
2014-06-30,house15,26.656772792427713,26.95176705583147,0
2014-07-31,house15,25.26149863575302,23.79063062457331,0
2014-08-31,house15,32.42660564124752,30.972407076183867,0.004
2014-09-30,house15,34.99490601893977,32.86742803421178,0
2014-10-31,house15,35.887988773592554,34.026842776936775,0
2014-11-30,house15,36.96722735783819,34.36632516430834,0
2014-12-31,house15,37.9459537934738,32.0871340069133,0
2015-01-31,house15,39.39449472256568,36.48295862715368,0
2015-02-28,house15,38.55135370901684,37.301394477833355,0
2015-03-31,house15,36.83758083797728,33.63021861972156,0
2015-04-30,house15,35.20203395071172,32.54084912215417,0
2015-05-31,house15,30.921163136682907,29.30942501905732,0
2015-06-30,house15,24.942212033087646,24.442977587962353,0.002
2015-07-31,house15,23.957780148920676,22.412265662023426,0
2015-08-31,house15,31.097110205103714,29.207266159476333,0
2015-09-30,house15,33.88402920570568,31.49774380139993,0
2015-10-31,house15,35.01904036295342,32.25298020305784,0.002
2015-11-30,house15,36.62168776827722,34.313399322683246,0
2015-12-31,house15,37.54295302443494,36.38752021382118,0
2016-01-31,house15,39.087210071931075,37.978626249150004,0.002
2016-02-29,house15,38.67492390465566,36.941910105084155,0
2016-03-31,house15,37.219025736297155,33.142639165925026,0
2016-04-30,house15,35.55932292741517,34.057094049488825,0
2016-05-31,house15,31.37457985980887,30.523753500523437,0.006
2016-06-30,house15,25.947715712468227,25.42963548935926,0.026
2016-07-31,house15,25.336598633443636,22.688244553708305,0.016
2016-08-31,house15,32.95209190579738,30.210181618522466,0.008
2016-09-30,house15,36.19468966203011,33.088105190343306,0.006
2016-10-31,house15,37.57237744481536,32.19637088530445,0.002
2016-11-30,house15,39.51113814499506,33.68245635304956,0.004
2016-12-31,house15,40.9629437423465,39.22379565323024,0
2017-01-31,house15,43.07284367825769,40.56205961499547,0
2017-02-28,house15,42.82939709081231,40.22340800347284,0
2017-03-31,house15,41.88907930391737,39.97329147872225,0
2017-04-30,house15,40.58184635660381,37.773730930283854,0
2017-05-31,house15,36.77222740764297,36.05490172634444,0
2017-06-30,house15,31.493703329637796,28.03219762104339,0
2017-07-31,house15,30.938464628325313,25.759513919602515,0.004
2017-08-31,house15,38.67567736275987,35.40650064692935,NA
2012-11-30,house150,41.468476459825595,41.34529625531854,0
2012-12-31,house150,42.26283939330436,41.129250513831444,0
2013-01-31,house150,43.72393827689773,42.46856632823257,0
2013-02-28,house150,43.02338928697934,43.85184786966867,0
2013-03-31,house150,41.18138882444849,40.45637549808981,0
2013-04-30,house150,39.593452158502686,38.62586689679146,0
2013-05-31,house150,34.99847491315535,35.13877790740871,0
2013-06-30,house150,29.031348915688444,29.130701110824038,0
2013-07-31,house150,27.734299425985373,27.621772926989507,0
2013-08-31,house150,34.727338851583866,32.18925946986994,0
2013-09-30,house150,37.29091047234161,35.92417524586365,0
2013-10-31,house150,38.39400115321152,37.21568786534287,0
2013-11-30,house150,39.67676119311447,36.70490425224408,0
2013-12-31,house150,40.16800550472513,39.99304396644181,0
2014-01-31,house150,41.795862865960316,39.328777884220486,0
2014-02-28,house150,41.11794768581623,38.3562916410412,0
2014-03-31,house150,39.08248625263832,40.715384422727695,0
2014-04-30,house150,37.302712216606324,36.59610552026648,0
2014-05-31,house150,32.76231766586659,33.27215067809281,0
2014-06-30,house150,26.656772792427713,27.52633906576455,0
2014-07-31,house150,25.26149863575302,23.29650717229446,0
2014-08-31,house150,32.42660564124752,31.23334365025073,0
2014-09-30,house150,34.99490601893977,35.1822128954771,0
2014-10-31,house150,35.887988773592554,36.6534295156246,0
2014-11-30,house150,36.96722735783819,35.86085284023821,0
2014-12-31,house150,37.9459537934738,35.2574018242011,0
2015-01-31,house150,39.39449472256568,36.62319812492021,0
2015-02-28,house150,38.55135370901684,35.773778439084076,0
2015-03-31,house150,36.83758083797728,36.31968985707845,0
2015-04-30,house150,35.20203395071172,33.567500631878076,0
2015-05-31,house150,30.921163136682907,29.846837441964787,0.002
2015-06-30,house150,24.942212033087646,22.68931510863364,0
2015-07-31,house150,23.957780148920676,23.540604598131875,0.002
2015-08-31,house150,31.097110205103714,30.40470435634212,0
2015-09-30,house150,33.88402920570568,34.486464277581746,0.002
2015-10-31,house150,35.01904036295342,32.524143734591846,0
2015-11-30,house150,36.62168776827722,35.65804165789711,0
2015-12-31,house150,37.54295302443494,38.02249328923797,0
2016-01-31,house150,39.087210071931075,37.60763302960506,0
2016-02-29,house150,38.67492390465566,35.653167459802816,0
2016-03-31,house150,37.219025736297155,31.586774817958055,0
2016-04-30,house150,35.55932292741517,34.31964709234595,0
2016-05-31,house150,31.37457985980887,31.673033615710203,0
2016-06-30,house150,25.947715712468227,27.407535124464278,0
2016-07-31,house150,25.336598633443636,23.066223089733406,0
2016-08-31,house150,32.95209190579738,31.722289770205567,0
2016-09-30,house150,36.19468966203011,35.508743962418436,0
2016-10-31,house150,37.57237744481536,36.921795407447476,0
2016-11-30,house150,39.51113814499506,39.312910874116575,0
2016-12-31,house150,40.9629437423465,40.444816492834214,0.002
2017-01-31,house150,43.07284367825769,42.51772206696334,0
2017-02-28,house150,42.82939709081231,40.546989309264454,0
2017-03-31,house150,41.88907930391737,41.93341010145444,0
2017-04-30,house150,40.58184635660381,39.023582988501595,0
2017-05-31,house150,36.77222740764297,32.464474260585426,0
2017-06-30,house150,31.493703329637796,31.357032789190114,0
2017-07-31,house150,30.938464628325313,29.463906087828438,0.006
2017-08-31,house150,38.67567736275987,35.580863730308714,NA
2012-11-30,house151,41.468476459825595,39.459126213499275,0
2012-12-31,house151,42.26283939330436,38.93094975555288,0
2013-01-31,house151,43.72393827689773,38.67501205343603,0.004
2013-02-28,house151,43.02338928697934,40.17487162883715,0
2013-03-31,house151,41.18138882444849,37.34568113157962,0
2013-04-30,house151,39.593452158502686,36.05790705744572,0
2013-05-31,house151,34.99847491315535,33.373363955601896,0
2013-06-30,house151,29.031348915688444,28.677403813137587,0
2013-07-31,house151,27.734299425985373,25.17268039693543,0
2013-08-31,house151,34.727338851583866,33.15425500339957,0
2013-09-30,house151,37.29091047234161,35.22567679534936,0
2013-10-31,house151,38.39400115321152,36.97824936813346,0
2013-11-30,house151,39.67676119311447,35.05731792904222,0
2013-12-31,house151,40.16800550472513,38.54448480273685,0
2014-01-31,house151,41.795862865960316,39.89964643033789,0
2014-02-28,house151,41.11794768581623,40.24166050703885,0
2014-03-31,house151,39.08248625263832,37.734450086217436,0
2014-04-30,house151,37.302712216606324,34.39100152351915,0
2014-05-31,house151,32.76231766586659,31.567632602249798,0
2014-06-30,house151,26.656772792427713,28.21349678063482,0
2014-07-31,house151,25.26149863575302,25.45751093069274,0
2014-08-31,house151,32.42660564124752,32.04499723947827,0
2014-09-30,house151,34.99490601893977,32.78893483182168,0
2014-10-31,house151,35.887988773592554,35.782490649996475,0.002
2014-11-30,house151,36.96722735783819,35.23624803829961,0
2014-12-31,house151,37.9459537934738,32.924256322015125,0.004
2015-01-31,house151,39.39449472256568,36.617613877893106,0.004
2015-02-28,house151,38.55135370901684,37.44826213431911,0
2015-03-31,house151,36.83758083797728,36.42324874711074,0.002
2015-04-30,house151,35.20203395071172,34.886064964514254,0.004
2015-05-31,house151,30.921163136682907,26.298195311731227,0.002
2015-06-30,house151,24.942212033087646,21.76154597497398,0
2015-07-31,house151,23.957780148920676,22.08076471304559,0
2015-08-31,house151,31.097110205103714,30.218772649745738,0
2015-09-30,house151,33.88402920570568,30.650976771903295,0
2015-10-31,house151,35.01904036295342,33.70890807136116,0
2015-11-30,house151,36.62168776827722,35.547852248231294,0
2015-12-31,house151,37.54295302443494,35.545954507318946,0
2016-01-31,house151,39.087210071931075,34.5510445865357,0
2016-02-29,house151,38.67492390465566,36.710865074730094,0.002
2016-03-31,house151,37.219025736297155,35.56668457274922,0
2016-04-30,house151,35.55932292741517,34.84110842856579,0
2016-05-31,house151,31.37457985980887,29.404171723670853,0
2016-06-30,house151,25.947715712468227,24.556067248470065,0
2016-07-31,house151,25.336598633443636,23.231725081589083,0.004
2016-08-31,house151,32.95209190579738,28.529834644462507,0
2016-09-30,house151,36.19468966203011,34.78686134655941,0
2016-10-31,house151,37.57237744481536,36.079643736611594,0
2016-11-30,house151,39.51113814499506,36.953354383655906,0
2016-12-31,house151,40.9629437423465,36.63549787657931,0
2017-01-31,house151,43.07284367825769,38.616753592639625,0
2017-02-28,house151,42.82939709081231,40.625773669952856,0
2017-03-31,house151,41.88907930391737,36.47358968195506,0
2017-04-30,house151,40.58184635660381,39.6411122542759,0
2017-05-31,house151,36.77222740764297,34.09367357119191,0
2017-06-30,house151,31.493703329637796,31.018117086469896,0
2017-07-31,house151,30.938464628325313,27.751915189304132,0.004
2017-08-31,house151,38.67567736275987,36.3707884559167,NA
2012-11-30,house152,41.468476459825595,44.56864430420687,0.006
2012-12-31,house152,42.26283939330436,47.13837018086648,0.002
2013-01-31,house152,43.72393827689773,44.10602861150099,0.002
2013-02-28,house152,43.02338928697934,45.39826749468273,0
2013-03-31,house152,41.18138882444849,44.81136866711678,0.002
2013-04-30,house152,39.593452158502686,42.18920271641422,0
2013-05-31,house152,34.99847491315535,39.09099916650932,0
2013-06-30,house152,29.031348915688444,31.80375031274852,0.002
2013-07-31,house152,27.734299425985373,30.378657488045825,0
2013-08-31,house152,34.727338851583866,37.1725134044924,0
2013-09-30,house152,37.29091047234161,40.222332505000296,0.004
2013-10-31,house152,38.39400115321152,37.58362457772167,0.002
2013-11-30,house152,39.67676119311447,41.45521688777895,0
2013-12-31,house152,40.16800550472513,45.197511256751106,0.002
2014-01-31,house152,41.795862865960316,44.48944320856604,0
2014-02-28,house152,41.11794768581623,42.76608423188531,0
2014-03-31,house152,39.08248625263832,40.5402365382819,0
2014-04-30,house152,37.302712216606324,37.870263262359074,0
2014-05-31,house152,32.76231766586659,34.68872606716525,0.002
2014-06-30,house152,26.656772792427713,26.403350658537164,0.004
2014-07-31,house152,25.26149863575302,26.032826656012094,0.002
2014-08-31,house152,32.42660564124752,32.759703991475746,0
2014-09-30,house152,34.99490601893977,35.385471590366876,0.002
2014-10-31,house152,35.887988773592554,32.11524180921568,0.006
2014-11-30,house152,36.96722735783819,38.10869963482277,0
2014-12-31,house152,37.9459537934738,41.99621036218911,0
2015-01-31,house152,39.39449472256568,40.88219976091052,0
2015-02-28,house152,38.55135370901684,39.35814799784861,0
2015-03-31,house152,36.83758083797728,39.47217780456535,0.002
2015-04-30,house152,35.20203395071172,34.62764277493882,0
2015-05-31,house152,30.921163136682907,30.34729723638669,0
2015-06-30,house152,24.942212033087646,27.306191434046177,0
2015-07-31,house152,23.957780148920676,26.189667110390932,0
2015-08-31,house152,31.097110205103714,34.47068109186611,0
2015-09-30,house152,33.88402920570568,34.23580710539167,0.002
2015-10-31,house152,35.01904036295342,35.36174021960415,0
2015-11-30,house152,36.62168776827722,40.04247186944394,0.004
2015-12-31,house152,37.54295302443494,38.09445820084095,0
2016-01-31,house152,39.087210071931075,32.85933288646676,0.002
2016-02-29,house152,38.67492390465566,39.895959333653614,0
2016-03-31,house152,37.219025736297155,38.7160891880558,0
2016-04-30,house152,35.55932292741517,40.71058631708577,0.004
2016-05-31,house152,31.37457985980887,33.44655930186193,0
2016-06-30,house152,25.947715712468227,26.932318782880756,0
2016-07-31,house152,25.336598633443636,25.57939422050442,0.002
2016-08-31,house152,32.95209190579738,36.13998247636779,0
2016-09-30,house152,36.19468966203011,38.068893550047,0
2016-10-31,house152,37.57237744481536,40.601663318007624,0
2016-11-30,house152,39.51113814499506,37.958269953621425,0
2016-12-31,house152,40.9629437423465,44.53489866800795,0
2017-01-31,house152,43.07284367825769,43.048374807950914,0
2017-02-28,house152,42.82939709081231,43.73068625489572,0
2017-03-31,house152,41.88907930391737,44.60363433995257,0
2017-04-30,house152,40.58184635660381,41.806710104953716,0
2017-05-31,house152,36.77222740764297,35.940361232216254,0.002
2017-06-30,house152,31.493703329637796,33.093208297777466,0
2017-07-31,house152,30.938464628325313,33.3372790013869,0.004
2017-08-31,house152,38.67567736275987,41.078480216139745,NA
2012-11-30,house153,41.468476459825595,40.9540738457385,0.006
2012-12-31,house153,42.26283939330436,44.693935417337286,0.002
2013-01-31,house153,43.72393827689773,43.2835104792996,0
2013-02-28,house153,43.02338928697934,42.462014133834025,0
2013-03-31,house153,41.18138882444849,43.99683784296978,0
2013-04-30,house153,39.593452158502686,39.74448621071528,0.002
2013-05-31,house153,34.99847491315535,36.72250420469371,0
2013-06-30,house153,29.031348915688444,29.433866628189996,0
2013-07-31,house153,27.734299425985373,26.1575819538314,0
2013-08-31,house153,34.727338851583866,36.58218869314209,0
2013-09-30,house153,37.29091047234161,37.146349728994515,0
2013-10-31,house153,38.39400115321152,37.45908825573864,0
2013-11-30,house153,39.67676119311447,39.68023137915968,0
2013-12-31,house153,40.16800550472513,42.47077589974205,0
2014-01-31,house153,41.795862865960316,43.26641644202388,0
2014-02-28,house153,41.11794768581623,35.85602533182212,0
2014-03-31,house153,39.08248625263832,40.50281509209919,0
2014-04-30,house153,37.302712216606324,37.54912058912734,0
2014-05-31,house153,32.76231766586659,31.98886733023478,0
2014-06-30,house153,26.656772792427713,25.671514024002512,0
2014-07-31,house153,25.26149863575302,24.878081557370525,0
2014-08-31,house153,32.42660564124752,34.10932787070629,0
2014-09-30,house153,34.99490601893977,31.59662402541508,0.002
2014-10-31,house153,35.887988773592554,35.06341013803961,0
2014-11-30,house153,36.96722735783819,34.85934214962631,0.002
2014-12-31,house153,37.9459537934738,37.95565565384705,0
2015-01-31,house153,39.39449472256568,39.77639890888926,0.002
2015-02-28,house153,38.55135370901684,41.26411774549588,0
2015-03-31,house153,36.83758083797728,38.54123272211637,0
2015-04-30,house153,35.20203395071172,37.10407139452829,0
2015-05-31,house153,30.921163136682907,30.970589818745115,0
2015-06-30,house153,24.942212033087646,21.67836752470817,0
2015-07-31,house153,23.957780148920676,25.767198721831758,0
2015-08-31,house153,31.097110205103714,32.23771145853561,0
2015-09-30,house153,33.88402920570568,35.27446868830013,0
2015-10-31,house153,35.01904036295342,35.844118099237285,0.002
2015-11-30,house153,36.62168776827722,39.464650574376,0
2015-12-31,house153,37.54295302443494,38.29256359446468,0.002
2016-01-31,house153,39.087210071931075,41.70449396174747,0.002
2016-02-29,house153,38.67492390465566,37.778058625094815,0
2016-03-31,house153,37.219025736297155,36.40078528319252,0.002
2016-04-30,house153,35.55932292741517,36.454196332908616,0
2016-05-31,house153,31.37457985980887,28.650665666413374,0
2016-06-30,house153,25.947715712468227,27.229020149878973,0
2016-07-31,house153,25.336598633443636,25.676958432738886,0
2016-08-31,house153,32.95209190579738,34.11564668224252,0
2016-09-30,house153,36.19468966203011,36.44382012769521,0
2016-10-31,house153,37.57237744481536,38.04676038055785,0
2016-11-30,house153,39.51113814499506,41.59038350369362,0
2016-12-31,house153,40.9629437423465,41.14355333261051,0
2017-01-31,house153,43.07284367825769,42.3602333693577,0
2017-02-28,house153,42.82939709081231,44.72947923790802,0
2017-03-31,house153,41.88907930391737,41.76367172342823,0
2017-04-30,house153,40.58184635660381,42.676043193669216,0
2017-05-31,house153,36.77222740764297,37.75057380020787,0
2017-06-30,house153,31.493703329637796,31.140142696728294,0
2017-07-31,house153,30.938464628325313,32.170026715988946,0.006
2017-08-31,house153,38.67567736275987,38.10712347705723,NA
2012-11-30,house154,41.468476459825595,38.86758359245636,0
2012-12-31,house154,42.26283939330436,38.47842866444838,0
2013-01-31,house154,43.72393827689773,38.15593290948168,0.014
2013-02-28,house154,43.02338928697934,41.347720836630565,0.002
2013-03-31,house154,41.18138882444849,37.52828332734059,0
2013-04-30,house154,39.593452158502686,36.64555819977795,0
2013-05-31,house154,34.99847491315535,32.20078651924446,0
2013-06-30,house154,29.031348915688444,24.626938595235316,0
2013-07-31,house154,27.734299425985373,25.54080005163962,0.002
2013-08-31,house154,34.727338851583866,29.88864471722921,0.014
2013-09-30,house154,37.29091047234161,35.2976451203552,0.012
2013-10-31,house154,38.39400115321152,35.426546517198524,0.004
2013-11-30,house154,39.67676119311447,38.02984968964595,0.002
2013-12-31,house154,40.16800550472513,37.022411077555844,0.004
2014-01-31,house154,41.795862865960316,40.243956245783174,0.002
2014-02-28,house154,41.11794768581623,38.181390078878266,0
2014-03-31,house154,39.08248625263832,36.24950803162861,0
2014-04-30,house154,37.302712216606324,36.08362646921785,0.002
2014-05-31,house154,32.76231766586659,28.83804376955673,0
2014-06-30,house154,26.656772792427713,24.301082181724198,0.01
2014-07-31,house154,25.26149863575302,24.559876713294607,0.008
2014-08-31,house154,32.42660564124752,29.49465360790884,0.008
2014-09-30,house154,34.99490601893977,33.206127938393344,0.004
2014-10-31,house154,35.887988773592554,36.100491547575714,0.004
2014-11-30,house154,36.96722735783819,36.70172144758412,0.002
2014-12-31,house154,37.9459537934738,34.30267185314042,0
2015-01-31,house154,39.39449472256568,38.62362743538884,0
2015-02-28,house154,38.55135370901684,37.373765445434074,0
2015-03-31,house154,36.83758083797728,32.99832282675142,0
2015-04-30,house154,35.20203395071172,33.4025296843992,0
2015-05-31,house154,30.921163136682907,30.36429082016198,0
2015-06-30,house154,24.942212033087646,25.548140122973475,0
2015-07-31,house154,23.957780148920676,20.328078677129863,0
2015-08-31,house154,31.097110205103714,29.04920289850171,0.002
2015-09-30,house154,33.88402920570568,32.87862041675394,0
2015-10-31,house154,35.01904036295342,31.3340535827107,0
2015-11-30,house154,36.62168776827722,34.7673660617638,0
2015-12-31,house154,37.54295302443494,36.33925335520516,0
2016-01-31,house154,39.087210071931075,37.608413877320785,0
2016-02-29,house154,38.67492390465566,36.73493195776824,0.002
2016-03-31,house154,37.219025736297155,35.446077030573406,0
2016-04-30,house154,35.55932292741517,32.37251348974364,0
2016-05-31,house154,31.37457985980887,29.542115020598224,0
2016-06-30,house154,25.947715712468227,24.950555095500505,0.002
2016-07-31,house154,25.336598633443636,24.091986255250948,0.002
2016-08-31,house154,32.95209190579738,31.97547430563766,0
2016-09-30,house154,36.19468966203011,32.71095534863797,0.002
2016-10-31,house154,37.57237744481536,36.53922108457004,0
2016-11-30,house154,39.51113814499506,37.21436394574606,0.002
2016-12-31,house154,40.9629437423465,39.16691483096026,0
2017-01-31,house154,43.07284367825769,39.797524522197,0.006
2017-02-28,house154,42.82939709081231,39.803790751950245,0.004
2017-03-31,house154,41.88907930391737,35.716001353806824,0
2017-04-30,house154,40.58184635660381,38.095055291423684,0.004
2017-05-31,house154,36.77222740764297,36.119529547529105,0
2017-06-30,house154,31.493703329637796,30.32919208142504,0.002
2017-07-31,house154,30.938464628325313,31.818046966036288,0.01
2017-08-31,house154,38.67567736275987,36.85916966073017,NA
2012-11-30,house155,41.468476459825595,41.62538340843566,0
2012-12-31,house155,42.26283939330436,42.03133181177743,0
2013-01-31,house155,43.72393827689773,43.060652074112184,0.002
2013-02-28,house155,43.02338928697934,41.890748204214404,0
2013-03-31,house155,41.18138882444849,38.09842804784072,0
2013-04-30,house155,39.593452158502686,37.482150636889905,0
2013-05-31,house155,34.99847491315535,32.664821336652516,0
2013-06-30,house155,29.031348915688444,26.663194196139745,0
2013-07-31,house155,27.734299425985373,27.103137050591016,0
2013-08-31,house155,34.727338851583866,31.458024993910897,0
